Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
904,15.066.667,-30.464,847,64.176,1.292.721,1.349.702,1.111.779,1.599.531,10.240.974,-4.762.519,1.247.855,1.360.169,1.946.887
905,15.083.333,-29.689,-598,61.946,1.292.728,1.349.709,1.111.784,1.518.471,10.283.379,-4.702.807,1.247.840,1.359.727,1.946.955
906,15.100.000,-26.986,-413,65.613,1.292.725,1.349.706,1.111.782,1.461.965,10.091.304,-4.732.026,1.247.784,1.359.285,1.947.302
907,15.116.667,-31.214,-817,65.728,1.292.721,1.349.702,1.111.779,1.398.980,10.030.607,-4.728.080,1.247.853,1.358.795,1.947.371
908,15.133.333,-26.395,-266,63.061,1.292.730,1.349.707,1.111.784,1.546.743,10.084.403,-4.642.346,1.247.981,1.358.282,1.947.487
909,15.150.000,-26.733,185,64.228,1.292.732,1.349.703,1.111.786,1.447.276,10.175.210,-4.492.857,1.248.167,1.357.808,1.947.622
910,15.166.667,-30.644,-1.385,64.603,1.292.724,1.349.700,1.111.778,1.551.389,10.147.674,-4.632.764,1.248.390,1.357.276,1.947.737
911,15.183.333,-28.486,1.167,64.116,1.292.729,1.349.701,1.111.786,1.600.293,10.143.007,-4.635.541,1.248.583,1.356.775,1.947.928
912,15.200.000,-27.296,-84,63.961,1.292.729,1.349.702,1.111.786,1.568.638,10.298.003,-4.474.418,1.248.885,1.356.307,1.947.884
913,15.216.667,899.275,-4.023.797,-179.915.558,1.292.688,1.349.713,1.111.812,1.418.180,10.067.195,-4.420.872,1.249.066,1.355.873,1.948.246
914,15.233.333,-29.596,-880,63.891,1.292.722,1.349.703,1.111.785,1.466.745,10.030.614,-4.406.621,1.249.360,1.355.482,1.948.400
915,15.250.000,-27.633,-1.142,63.771,1.292.728,1.349.702,1.111.787,1.401.901,10.137.254,-4.319.291,1.249.783,1.355.099,1.948.572
916,15.266.667,-30.171,-2.776,64.481,1.292.722,1.349.699,1.111.781,1.374.577,10.084.991,-4.210.536,1.250.139,1.354.784,1.948.718
917,15.283.333,899.505,-4.020.916,-179.917.023,1.292.693,1.349.720,1.111.811,1.557.985,10.256.605,-4.254.513,1.250.584,1.354.468,1.948.642
918,15.300.000,-25.460,-2.293,63.429,1.292.728,1.349.705,1.111.785,1.492.888,10.207.389,-4.130.467,1.250.931,1.354.273,1.948.853
919,15.316.667,-28.928,-1.607,63.420,1.292.723,1.349.703,1.111.779,1.201.988,9.995.643,-4.059.451,1.251.283,1.354.163,1.949.154
920,15.333.333,-27.523,-2.015,64.245,1.292.726,1.349.705,1.111.780,1.241.472,10.150.200,-4.023.786,1.251.791,1.354.077,1.949.303
921,15.350.000,-25.453,-411,62.559,1.292.727,1.349.704,1.111.785,1.297.734,10.174.092,-3.781.718,1.252.217,1.354.101,1.949.488
922,15.366.667,-32.175,-2.126,65.091,1.292.726,1.349.701,1.111.777,390.451,10.063.984,-3.823.107,1.252.565,1.354.343,1.949.652
923,15.383.333,-30.016,2.152,64.053,1.292.728,1.349.707,1.111.784,338.745,10.025.226,-3.607.466,1.252.965,1.354.566,1.949.866
924,15.400.000,-25.835,-4,63.694,1.292.728,1.349.706,1.111.784,417.688,9.961.320,-3.690.575,1.253.401,1.354.904,1.950.054
925,15.416.667,-31.193,-399,64.034,1.292.724,1.349.705,1.111.776,618.332,9.847.070,-3.327.189,1.253.796,1.355.364,1.950.306
926,15.433.333,-31.103,1.174,63.285,1.292.727,1.349.708,1.111.783,576.497,9.788.187,-3.246.191,1.254.203,1.355.844,1.950.448
927,15.450.000,-26.869,-799,63.579,1.292.728,1.349.708,1.111.786,159.512,9.945.319,-3.378.010,1.254.611,1.356.436,1.950.349
928,15.466.667,-31.489,1.151,64.580,1.292.721,1.349.701,1.111.778,297.251,9.874.832,-3.216.639,1.254.965,1.357.110,1.950.621
929,15.483.333,899.829,-4.022.211,-179.915.176,1.292.694,1.349.717,1.111.806,356.670,9.841.922,-3.090.075,1.255.333,1.357.785,1.950.616
930,15.500.000,-25.840,-786,66.179,1.292.728,1.349.705,1.111.790,293.414,9.725.672,-3.127.163,1.255.598,1.358.487,1.950.929
931,15.516.667,-32.584,-1.196,64.898,1.292.723,1.349.706,1.111.783,-3.983.350,-5.563.370,177.203.827,1.256.141,1.359.728,1.950.641
932,15.533.333,-20.106,7.177,53.149,1.292.677,1.349.790,1.111.795,155.657,9.839.104,-3.138.758,1.256.209,1.360.053,1.951.164
933,15.550.000,-28.032,-25,64.309,1.292.732,1.349.705,1.111.788,196.454,9.873.619,-2.762.877,1.256.386,1.360.922,1.951.375
934,15.566.667,-33.335,199,64.803,1.292.722,1.349.699,1.111.777,289.728,9.939.491,-2.721.201,1.256.633,1.361.699,1.951.446
935,15.583.333,-28.257,-3.013,64.312,1.292.722,1.349.703,1.111.782,530.275,9.948.674,-2.626.676,1.256.881,1.362.465,1.951.533
936,15.600.000,-24.313,-776,65.789,1.292.725,1.349.708,1.111.789,564.628,9.962.567,-2.506.163,1.256.987,1.363.206,1.951.644
937,15.616.667,-29.492,-2.754,63.760,1.292.719,1.349.697,1.111.781,1.300.459,10.028.570,-2.452.024,1.257.021,1.363.808,1.952.024
938,15.633.333,-29.095,-2.875,67.624,1.292.728,1.349.709,1.111.784,-2.195.899,-5.243.581,177.871.826,1.257.082,1.364.376,1.952.463
939,15.650.000,-21.991,-12.360,70.075,1.292.710,1.349.712,1.111.801,-346.056,-5.182.056,177.804.825,1.257.102,1.364.757,1.953.106
940,15.666.667,-53.497,17.201,51.677,1.292.690,1.349.718,1.111.810,937.030,-5.159.261,177.893.433,1.257.049,1.365.153,1.953.859
941,15.683.333,-28.140,-558,66.067,1.292.725,1.349.704,1.111.781,2.083.091,-5.227.788,177.724.823,1.256.957,1.365.540,1.954.852
942,15.700.000,-28.376,274,63.945,1.292.729,1.349.704,1.111.781,8.129.213,10.128.014,-2.719.334,1.256.883,1.365.922,1.956.034
943,15.716.667,-27.081,-1.466,64.161,1.292.723,1.349.705,1.111.777,2.993.158,-5.040.940,177.235.855,1.256.792,1.366.397,1.957.400
944,15.733.333,-30.090,-1.532,62.923,1.292.720,1.349.699,1.111.778,2.761.973,-5.035.808,176.966.949,1.256.681,1.366.782,1.959.081
945,15.750.000,-31.657,-375,65.451,1.292.726,1.349.707,1.111.779,2.491.830,-4.988.949,176.748.398,1.256.525,1.367.140,1.961.063
946,15.766.667,-31.367,-3.103,64.896,1.292.722,1.349.703,1.111.774,2.456.575,-5.033.943,176.702.713,1.256.375,1.367.439,1.963.467
947,15.783.333,-28.155,-1.110,65.238,1.292.724,1.349.707,1.111.782,8.014.600,10.128.156,-3.515.006,1.256.144,1.367.639,1.966.175
948,15.800.000,-26.186,-39,63.351,1.292.730,1.349.707,1.111.784,8.057.595,10.195.732,-3.321.445,1.255.913,1.367.713,1.969.255
949,15.816.667,-24.572,5.283,74.133,1.292.748,1.349.714,1.111.766,2.887.945,-4.922.606,177.020.782,1.255.683,1.367.712,1.972.678
950,15.833.333,-27.591,40,64.100,1.292.723,1.349.711,1.111.784,8.654.664,10.305.655,-3.315.430,1.255.497,1.367.623,1.976.425
951,15.850.000,-27.986,-1.970,63.654,1.292.723,1.349.702,1.111.783,8.704.997,10.381.764,-3.250.858,1.255.334,1.367.488,1.980.515
952,15.866.667,-31.476,1.782,64.938,1.292.720,1.349.702,1.111.778,3.104.915,-4.808.385,176.733.795,1.255.189,1.367.287,1.984.853
953,15.883.333,-31.642,-1.802,65.407,1.292.722,1.349.704,1.111.782,2.601.173,-4.749.163,176.545.578,1.255.077,1.367.089,1.989.521
954,15.900.000,-30.135,-196,63.262,1.292.733,1.349.705,1.111.789,7.759.157,10.475.549,-3.917.696,1.254.980,1.366.816,1.994.475
955,15.916.667,-47.426,17.078,51.525,1.292.693,1.349.715,1.111.815,1.864.461,-4.715.899,176.334.824,1.254.833,1.366.476,1.999.768
956,15.933.333,-31.324,85,63.316,1.292.727,1.349.706,1.111.788,1.561.624,-4.665.379,176.352.081,1.254.648,1.366.127,2.005.324
957,15.950.000,-26.264,-25,64.203,1.292.730,1.349.704,1.111.789,1.113.703,-4.746.237,176.501.465,1.254.529,1.365.657,2.011.170
958,15.966.667,-30.646,-3.419,65.685,1.292.721,1.349.707,1.111.788,6.279.942,10.405.785,-3.758.958,1.254.389,1.365.146,2.017.268
959,15.983.333,-29.601,-1.305,62.771,1.292.727,1.349.702,1.111.787,857.785,-4.709.353,176.463.699,1.254.280,1.364.730,2.023.600
960,16.000.000,-25.447,3.001,63.031,1.292.726,1.349.705,1.111.788,6.196.449,10.447.243,-3.743.732,1.254.311,1.364.259,2.030.162
961,16.016.667,-32.122,-2.539,65.482,1.292.724,1.349.699,1.111.780,129.898,-4.795.290,176.361.893,1.254.272,1.363.848,2.036.868
962,16.033.333,900.757,-4.023.689,-179.917.084,1.292.699,1.349.715,1.111.815,-449.180,-4.807.623,176.237.350,1.254.311,1.363.492,2.043.791
963,16.050.000,-27.238,-380,65.479,1.292.729,1.349.708,1.111.792,-755.629,-4.865.422,176.133.499,1.254.323,1.363.097,2.050.906
964,16.066.667,-32.635,-2.507,66.453,1.292.723,1.349.696,1.111.776,-1.008.493,-5.002.316,176.087.646,1.254.359,1.362.754,2.058.202
965,16.083.333,-30.800,338,63.881,1.292.728,1.349.702,1.111.779,4.469.190,10.108.550,-4.189.016,1.254.474,1.362.424,2.065.653
966,16.100.000,-28.570,-3.595,64.436,1.292.730,1.349.706,1.111.786,-1.443.609,-5.094.549,176.099.121,1.254.544,1.362.302,2.073.201
967,16.116.667,-50.856,19.797,51.526,1.292.694,1.349.709,1.111.806,-1.587.824,-5.112.958,176.217.789,1.254.696,1.362.124,2.080.868
968,16.133.333,-29.543,-767,64.270,1.292.719,1.349.701,1.111.777,-1.867.893,-5.352.639,176.342.087,1.254.860,1.362.091,2.088.628
969,16.150.000,-27.094,360,63.243,1.292.729,1.349.699,1.111.782,-2.018.086,-5.431.142,176.360.321,1.255.079,1.362.136,2.096.437
970,16.166.667,-30.258,-2.819,65.142,1.292.722,1.349.703,1.111.777,-2.453.923,-5.546.876,176.317.795,1.255.267,1.362.192,2.104.294
971,16.183.333,-26.576,-92,64.807,1.292.722,1.349.695,1.111.777,-2.815.969,-5.565.752,176.228.363,1.255.508,1.362.341,2.112.225
972,16.200.000,-27.867,-882,63.158,1.292.729,1.349.703,1.111.790,-3.116.505,-5.701.784,176.312.134,1.255.804,1.362.547,2.120.204
973,16.216.667,-28.213,3.094,61.290,1.292.722,1.349.708,1.111.781,-3.169.896,-5.849.365,176.334.793,1.256.124,1.362.761,2.128.251
974,16.233.333,-31.556,-1.717,63.319,1.292.722,1.349.703,1.111.782,-3.359.904,-5.917.970,176.367.828,1.256.466,1.362.958,2.136.254
975,16.250.000,-28.349,-1.808,63.976,1.292.727,1.349.700,1.111.788,-3.496.252,-5.968.921,176.396.835,1.256.743,1.363.308,2.144.306
976,16.266.667,-53.165,16.678,52.283,1.292.691,1.349.714,1.111.811,-3.831.997,-6.041.676,176.402.847,1.257.127,1.363.541,2.152.293
977,16.283.333,-29.826,-1.881,65.034,1.292.726,1.349.703,1.111.787,-3.889.778,-6.135.945,176.495.468,1.257.478,1.363.822,2.160.296
978,16.300.000,-27.236,-2.147,62.139,1.292.727,1.349.701,1.111.787,-4.032.245,-6.141.495,176.551.071,1.257.841,1.364.094,2.168.330
979,16.316.667,-46.413,18.814,51.523,1.292.693,1.349.713,1.111.812,-4.146.796,-6.242.682,176.582.611,1.258.254,1.364.294,2.176.245
980,16.333.333,-29.688,180,63.525,1.292.723,1.349.706,1.111.788,-4.414.226,-6.299.395,176.612.915,1.258.594,1.364.544,2.184.247
981,16.350.000,-29.203,429,63.592,1.292.729,1.349.704,1.111.786,-4.590.391,-6.355.512,176.679.642,1.259.014,1.364.659,2.192.126
982,16.366.667,899.354,-4.021.606,-179.916.733,1.292.696,1.349.719,1.111.814,-4.585.558,-6.394.514,176.727.066,1.259.354,1.364.781,2.199.983
983,16.383.333,-28.806,-207,65.220,1.292.727,1.349.698,1.111.780,-4.688.029,-6.384.301,176.841.644,1.259.779,1.364.765,2.207.758
984,16.400.000,-26.863,-2.202,62.823,1.292.730,1.349.705,1.111.791,-4.770.699,-6.446.580,176.964.111,1.260.102,1.364.814,2.215.580
985,16.416.667,-30.178,-1.187,62.987,1.292.722,1.349.701,1.111.781,-5.044.598,-6.416.720,177.125.229,1.260.534,1.364.753,2.223.299
986,16.433.333,901.549,-4.022.948,-179.913.254,1.292.694,1.349.719,1.111.809,-4.349.447,-6.507.561,177.084.900,1.260.914,1.364.555,2.230.937
987,16.450.000,-28.889,122,63.903,1.292.729,1.349.707,1.111.788,-4.885.175,-6.623.734,177.104.660,1.261.222,1.364.478,2.238.581
988,16.466.667,-48.418,19.713,51.070,1.292.695,1.349.718,1.111.809,-4.765.136,-6.569.124,177.024.155,1.261.508,1.364.399,2.246.224
989,16.483.333,-32.384,1.332,63.401,1.292.721,1.349.701,1.111.776,-4.759.380,-6.690.598,176.996.872,1.261.814,1.364.192,2.253.711
990,16.500.000,-28.418,-173,65.239,1.292.730,1.349.708,1.111.785,-4.658.705,-6.682.700,176.956.955,1.262.168,1.363.957,2.261.111
991,16.516.667,-50.427,19.708,49.365,1.292.688,1.349.715,1.111.808,-4.536.189,-6.745.465,177.078.430,1.262.406,1.363.849,2.268.521
992,16.533.333,-29.925,66,63.352,1.292.723,1.349.703,1.111.781,-4.438.229,-6.789.081,177.136.612,1.262.725,1.363.616,2.275.865
993,16.550.000,-27.048,601,64.428,1.292.731,1.349.705,1.111.792,-4.644.297,-6.847.291,177.171.921,1.262.969,1.363.531,2.283.165
994,16.566.667,-31.590,1.785,63.713,1.292.725,1.349.701,1.111.781,-4.285.882,-6.929.407,177.026.672,1.263.136,1.363.413,2.290.416
995,16.583.333,-50.221,17.230,52.340,1.292.692,1.349.718,1.111.814,-4.704.392,-7.000.374,177.060.150,1.263.374,1.363.325,2.297.602
996,16.600.000,-28.895,-1.509,64.608,1.292.732,1.349.707,1.111.792,-4.558.058,-6.981.768,177.017.273,1.263.581,1.363.294,2.304.748
997,16.616.667,-30.464,-1.558,65.509,1.292.718,1.349.704,1.111.780,1.012.454,8.185.740,-3.020.844,1.263.743,1.363.259,2.311.846
998,16.633.333,-27.337,-273,63.495,1.292.720,1.349.700,1.111.786,1.115.502,8.103.113,-3.074.612,1.263.856,1.363.306,2.318.944
999,16.650.000,-28.269,16,63.387,1.292.729,1.349.709,1.111.795,-4.323.845,-7.105.109,177.013.184,1.264.043,1.363.381,2.325.972
1000,16.666.667,-31.101,992,64.935,1.292.722,1.349.699,1.111.782,-4.524.984,-6.949.137,176.847.717,1.264.156,1.363.528,2.332.901
1001,16.683.333,-27.975,-657,66.134,1.292.721,1.349.700,1.111.783,-4.370.658,-7.124.343,177.017.075,1.264.280,1.363.591,2.339.847
1002,16.700.000,-26.918,-387,64.449,1.292.730,1.349.704,1.111.789,-4.387.167,-7.138.841,177.013.123,1.264.381,1.363.770,2.346.718
1003,16.716.667,-30.841,-79,64.513,1.292.720,1.349.700,1.111.778,-4.409.100,-7.217.780,176.982.727,1.264.483,1.363.894,2.353.558
1004,16.733.333,-23.587,4.958,75.329,1.292.746,1.349.714,1.111.769,-4.819.956,-7.170.247,176.928.726,1.264.482,1.364.095,2.360.340
1005,16.750.000,-28.146,1.270,61.492,1.292.733,1.349.706,1.111.792,-4.609.714,-7.150.266,176.958.939,1.264.634,1.364.206,2.367.108
1006,16.766.667,-29.608,852,65.689,1.292.721,1.349.698,1.111.777,-4.403.221,-7.184.549,176.915.436,1.264.684,1.364.318,2.373.867
1007,16.783.333,-27.242,-1.315,63.909,1.292.726,1.349.701,1.111.778,-4.494.432,-7.072.660,176.666.519,1.264.734,1.364.469,2.380.517
1008,16.800.000,-26.259,149,65.255,1.292.727,1.349.704,1.111.784,-4.659.096,-7.268.777,176.836.975,1.264.709,1.364.717,2.387.156
1009,16.816.667,-32.042,-1.145,63.975,1.292.722,1.349.705,1.111.782,-5.104.254,-7.275.361,176.842.865,1.264.878,1.365.075,2.393.586
1010,16.833.333,-31.190,432,65.596,1.292.723,1.349.705,1.111.781,-6.567.699,-7.230.052,176.518.341,1.264.940,1.365.251,2.399.677
1011,16.850.000,-28.614,-376,63.833,1.292.733,1.349.707,1.111.786,-8.567.220,-7.350.166,176.396.423,1.264.867,1.365.735,2.405.732
1012,16.866.667,-30.363,915,63.640,1.292.717,1.349.712,1.111.782,-10.273.420,-7.312.620,176.305.161,1.264.942,1.366.031,2.411.464
1013,16.883.333,-28.726,101,66.430,1.292.716,1.349.707,1.111.783,-11.345.141,-7.214.159,176.291.016,1.265.056,1.366.247,2.416.922
1014,16.900.000,-28.788,-3.035,64.714,1.292.729,1.349.705,1.111.784,-12.308.292,-7.233.555,176.500.977,1.265.076,1.366.443,2.422.213
1015,16.916.667,-30.691,-2.088,66.301,1.292.727,1.349.703,1.111.781,-12.558.391,-7.393.653,176.808.350,1.265.030,1.366.549,2.427.281
1016,16.933.333,-29.486,-1.001,65.246,1.292.727,1.349.707,1.111.784,-12.553.421,-7.439.363,177.136.948,1.264.996,1.366.589,2.432.031
1017,16.950.000,-26.835,-1.645,63.578,1.292.732,1.349.711,1.111.791,-11.832.915,-7.561.834,177.459.946,1.265.025,1.366.478,2.436.331
1018,16.966.667,-31.099,-577,64.386,1.292.723,1.349.707,1.111.780,-6.133.504,7.674.851,-2.644.184,1.264.993,1.366.461,2.440.361
1019,16.983.333,-29.310,-1.663,64.763,1.292.722,1.349.704,1.111.784,-11.660.996,-7.360.731,177.088.135,1.265.031,1.366.443,2.443.957
1020,17.000.000,-26.905,-739,65.333,1.292.731,1.349.711,1.111.791,-6.087.820,7.808.236,-2.995.572,1.265.074,1.366.355,2.447.121
1021,17.016.667,-32.815,-62,63.782,1.292.721,1.349.703,1.111.786,-11.800.020,-7.204.759,176.646.545,1.265.059,1.366.266,2.449.961
1022,17.033.333,900.326,-4.023.041,-179.916.824,1.292.693,1.349.716,1.111.814,-6.266.334,7.838.343,-3.416.662,1.265.049,1.366.071,2.452.372
1023,17.050.000,-25.547,2.345,63.385,1.292.728,1.349.705,1.111.789,-12.212.847,-7.318.754,176.374.710,1.265.008,1.365.658,2.454.520
1024,17.066.667,-30.455,-2.360,65.232,1.292.725,1.349.703,1.111.777,-6.484.335,7.920.742,-3.656.497,1.264.934,1.365.080,2.456.411
1025,17.083.333,-31.701,-2.190,65.206,1.292.725,1.349.709,1.111.780,-11.807.714,-7.133.339,176.569.138,1.264.867,1.364.262,2.457.936
1026,17.100.000,-28.462,-934,64.251,1.292.729,1.349.708,1.111.786,-11.806.789,-7.132.471,176.569.916,1.264.801,1.363.038,2.459.166
1027,17.116.667,899.996,-4.020.834,-179.915.298,1.292.694,1.349.712,1.111.809,-11.504.562,-7.037.162,176.934.753,1.264.767,1.361.609,2.460.197
1028,17.133.333,-31.993,-1.718,67.078,1.292.723,1.349.702,1.111.779,-11.051.304,-6.887.176,177.121.109,1.264.666,1.359.935,2.461.062
1029,17.150.000,-26.434,-797,64.261,1.292.727,1.349.702,1.111.785,-10.632.382,-6.738.173,177.170.227,1.264.574,1.357.973,2.461.611
1030,17.166.667,-30.295,-533,65.083,1.292.719,1.349.701,1.111.778,-10.618.212,-6.722.725,177.167.511,1.264.583,1.355.513,2.461.782
1031,17.183.333,-30.060,-743,63.598,1.292.723,1.349.699,1.111.779,-3.642.426,8.788.456,-3.295.353,1.264.512,1.352.886,2.461.883
1032,17.200.000,-24.980,751,63.498,1.292.729,1.349.705,1.111.785,-3.642.401,8.786.081,-3.295.188,1.264.441,1.349.887,2.461.762
1033,17.216.667,-32.639,-1.640,66.383,1.292.721,1.349.697,1.111.777,-3.642.354,8.785.320,-3.294.976,1.264.442,1.346.476,2.461.454
1034,17.233.333,897.899,-4.021.348,-179.916.580,1.292.691,1.349.715,1.111.807,-3.641.640,8.786.427,-3.295.811,1.264.352,1.342.772,2.461.072
1035,17.250.000,-29.556,769,61.860,1.292.727,1.349.706,1.111.784,-3.641.469,8.785.700,-3.295.663,1.264.305,1.338.701,2.460.504
1036,17.266.667,-32.626,-1.532,63.344,1.292.722,1.349.703,1.111.779,-3.641.217,8.784.949,-3.295.596,1.264.222,1.334.272,2.459.892
1037,17.283.333,899.246,-4.020.950,-179.914.474,1.292.692,1.349.717,1.111.810,-3.640.883,8.784.117,-3.295.552,1.264.156,1.329.369,2.459.062
1038,17.300.000,-27.814,-7,63.152,1.292.730,1.349.710,1.111.789,-3.640.474,8.783.241,-3.295.559,1.264.082,1.324.164,2.458.213
1039,17.316.667,-30.986,2.193,62.347,1.292.724,1.349.704,1.111.782,-3.639.930,8.782.377,-3.295.470,1.264.053,1.318.644,2.457.288
1040,17.333.333,-28.672,100,64.918,1.292.724,1.349.704,1.111.780,-5.784.892,-5.267.075,176.518.753,1.264.062,1.312.830,2.456.209
1041,17.350.000,-26.120,290,64.596,1.292.736,1.349.709,1.111.789,-5.784.844,-5.267.211,176.518.829,1.264.029,1.306.901,2.455.202
1042,17.366.667,-47.230,18.053,51.563,1.292.696,1.349.718,1.111.814,-5.784.700,-5.267.340,176.518.784,1.264.104,1.300.592,2.453.995
1043,17.383.333,-32.493,474,63.436,1.292.727,1.349.706,1.111.789,-5.784.493,-5.267.421,176.518.631,1.264.030,1.294.333,2.452.901
1044,17.400.000,-24.744,1.001,63.377,1.292.734,1.349.699,1.111.787,-5.784.106,-5.267.520,176.518.402,1.264.050,1.287.855,2.451.756
1045,17.416.667,-23.118,6.116,74.296,1.292.743,1.349.713,1.111.769,-5.783.711,-5.267.449,176.518.250,1.264.104,1.281.200,2.450.519
1046,17.433.333,-29.246,-1.716,64.219,1.292.723,1.349.702,1.111.782,-5.783.131,-5.267.390,176.518.188,1.264.075,1.274.515,2.449.416
1047,17.450.000,-25.408,644,62.406,1.292.733,1.349.708,1.111.790,-5.782.456,-5.267.369,176.518.173,1.264.126,1.267.668,2.448.311
1048,17.466.667,-28.265,-856,62.900,1.292.724,1.349.706,1.111.785,-5.781.723,-5.267.045,176.518.021,1.264.246,1.260.518,2.447.183
1049,17.483.333,-29.697,224,63.444,1.292.724,1.349.707,1.111.784,-5.780.846,-5.266.844,176.517.990,1.264.275,1.253.374,2.446.162
1050,17.500.000,-24.805,38,63.532,1.292.729,1.349.705,1.111.784,-5.780.619,-5.266.349,176.518.036,1.264.351,1.246.038,2.445.110
1051,17.516.667,-28.386,-137,64.864,1.292.723,1.349.697,1.111.778,-5.535.497,-5.189.781,176.484.848,1.264.489,1.238.460,2.444.082
1052,17.533.333,900.531,-4.018.939,-179.917.282,1.292.694,1.349.715,1.111.809,-5.532.864,-5.189.071,176.485.138,1.264.600,1.230.907,2.443.260
1053,17.550.000,-26.415,-458,63.274,1.292.730,1.349.706,1.111.787,-5.530.110,-5.188.293,176.485.306,1.264.740,1.223.135,2.442.452
1054,17.566.667,-27.545,114,64.533,1.292.723,1.349.698,1.111.774,-5.527.245,-5.187.006,176.484.955,1.264.950,1.215.187,2.441.650
1055,17.583.333,-31.296,-2.017,64.739,1.292.722,1.349.707,1.111.778,-4.864.582,-5.038.130,176.480.011,1.265.096,1.207.251,2.441.031
1056,17.600.000,-29.061,2.753,62.439,1.292.730,1.349.706,1.111.785,-4.862.258,-5.037.502,176.480.103,1.265.264,1.199.241,2.440.405
1057,17.616.667,-30.711,-582,62.299,1.292.722,1.349.702,1.111.781,-4.862.061,-5.037.018,176.480.087,1.265.458,1.191.090,2.439.880
1058,17.633.333,-30.314,-1.024,66.395,1.292.724,1.349.700,1.111.777,-4.861.868,-5.036.539,176.480.057,1.265.679,1.182.831,2.439.399
1059,17.650.000,-25.616,-859,64.558,1.292.729,1.349.706,1.111.787,-4.859.398,-5.035.048,176.480.896,1.265.902,1.174.485,2.439.055
1060,17.666.667,898.794,-4.020.680,-179.917.221,1.292.695,1.349.719,1.111.812,-4.856.689,-5.033.525,176.481.873,1.266.148,1.165.985,2.438.736
1061,17.683.333,-29.777,54,63.989,1.292.722,1.349.702,1.111.778,-4.854.187,-5.031.592,176.482.437,1.266.420,1.157.364,2.438.510
1062,17.700.000,-28.185,323,64.608,1.292.733,1.349.701,1.111.787,-4.854.028,-5.031.139,176.482.361,1.266.616,1.148.795,2.438.439
1063,17.716.667,898.693,-4.021.628,-179.916.260,1.292.692,1.349.716,1.111.814,-4.851.596,-5.029.199,176.483.566,1.266.870,1.140.122,2.438.400
1064,17.733.333,-29.252,130,63.077,1.292.728,1.349.711,1.111.791,-4.849.198,-5.026.855,176.484.879,1.267.146,1.131.333,2.438.407
1065,17.750.000,-30.487,-150,62.605,1.292.732,1.349.706,1.111.788,-4.846.831,-5.024.365,176.486.786,1.267.441,1.122.583,2.438.508
1066,17.766.667,-30.524,680,64.739,1.292.723,1.349.697,1.111.780,-4.844.650,-5.022.038,176.487.930,1.267.746,1.113.698,2.438.627
1067,17.783.333,-29.265,-785,63.336,1.292.719,1.349.702,1.111.781,-4.842.282,-5.020.161,176.489.365,1.267.969,1.104.959,2.438.936
1068,17.800.000,-29.903,781,64.004,1.292.732,1.349.709,1.111.788,-4.842.152,-5.019.711,176.489.258,1.268.222,1.096.287,2.439.244
1069,17.816.667,-28.037,-2.107,65.586,1.292.720,1.349.697,1.111.776,-4.842.017,-5.019.251,176.489.105,1.268.467,1.087.556,2.439.593
1070,17.833.333,-28.123,-3.796,63.945,1.292.724,1.349.702,1.111.781,-4.840.147,-5.017.569,176.491.882,1.268.774,1.078.937,2.440.022
1071,17.850.000,-28.444,-1.949,64.200,1.292.731,1.349.702,1.111.782,-4.838.334,-5.015.168,176.493.500,1.269.003,1.070.255,2.440.584
1072,17.866.667,-31.016,-2.717,65.586,1.292.725,1.349.709,1.111.782,-4.838.204,-5.014.766,176.493.393,1.269.303,1.061.491,2.441.153
1073,17.883.333,-30.166,-2.597,65.105,1.292.721,1.349.703,1.111.781,-4.838.096,-5.014.366,176.493.301,1.269.592,1.052.740,2.441.745
1074,17.900.000,-28.479,2.033,64.564,1.292.728,1.349.710,1.111.786,-4.700.544,-4.798.020,176.570.206,1.269.860,1.044.026,2.442.442
1075,17.916.667,-31.506,-3.540,66.557,1.292.725,1.349.704,1.111.777,-4.698.806,-4.795.341,176.570.435,1.270.214,1.035.038,2.443.100
1076,17.933.333,-31.540,-496,64.056,1.292.723,1.349.706,1.111.778,-4.698.688,-4.794.950,176.570.480,1.270.543,1.026.172,2.443.829
1077,17.950.000,-28.098,1.980,62.357,1.292.732,1.349.707,1.111.782,-4.698.602,-4.794.549,176.570.496,1.270.824,1.017.347,2.444.614
1078,17.966.667,900.092,-4.021.792,-179.917.633,1.292.691,1.349.714,1.111.806,-4.592.048,-4.565.188,176.569.382,1.271.075,1.008.561,2.445.459
1079,17.983.333,-21.399,6.399,51.695,1.292.675,1.349.793,1.111.787,-4.591.961,-4.564.738,176.569.366,1.271.401,999.566,2.446.247
1080,18.000.000,-25.897,-408,63.265,1.292.729,1.349.705,1.111.782,-4.591.878,-4.564.305,176.569.336,1.271.738,990.833,2.447.252
1081,18.016.667,-30.884,-2.052,66.071,1.292.725,1.349.706,1.111.779,-4.589.852,-4.562.113,176.570.786,1.272.129,982.026,2.448.298
1082,18.033.333,-29.422,-1.395,64.915,1.292.726,1.349.697,1.111.779,-4.589.679,-4.561.669,176.570.755,1.272.484,973.257,2.449.450
1083,18.050.000,-25.418,-110,63.474,1.292.730,1.349.705,1.111.792,-4.589.446,-4.561.236,176.570.831,1.272.905,964.553,2.450.626
