Format Version,1.23,Take Name,Take 2023-06-01 10.47.29 AM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-06-01 10.47.30.167 AM,Capture Start Frame,117940,Total Frames in Take,1865,Total Exported Frames,1865,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,spm,spm,spm,spm,spm,spm,cf,cf,cf,cf,cf,cf
,ID,"FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","FACDF9AEFF8D11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583","F54F36D2FF8F11EDF196A13ACAB86583"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
502,8.366667,-0.361364,1.467320,0.636062,133.981018,134.719452,79.372040,1.251447,5.848621,-2.303848,139.871506,121.665535,161.425430
503,8.383333,-0.345619,1.483469,0.628292,133.980560,134.717316,79.369308,1.282959,5.847013,-2.357694,139.858429,121.829071,161.342438
504,8.400000,-0.342885,1.447919,0.635000,133.980698,134.716873,79.367081,0.961098,6.067479,-2.805577,139.847916,121.977913,161.261887
505,8.416667,-0.361941,1.501667,0.628149,133.980728,134.718124,79.369858,1.000198,6.192504,-2.659789,139.827408,122.125938,161.179794
506,8.433333,-0.353598,1.494249,0.625961,133.979462,134.715668,79.363945,1.328993,6.356390,-2.778245,139.802811,122.272682,161.104660
507,8.450000,-0.361770,1.495457,0.630581,133.981232,134.716736,79.368217,0.304559,6.352102,-3.018586,139.771042,122.416115,161.024521
508,8.466667,-0.373150,1.469632,0.633671,133.980270,134.715118,79.365929,1.073274,6.498873,-2.945728,139.739258,122.537109,160.948654
509,8.483333,-0.347399,1.478991,0.631351,133.980789,134.714996,79.366997,1.283049,6.516479,-2.883524,139.700134,122.664055,160.873383
510,8.500000,-0.350335,1.478333,0.629918,133.980316,134.715576,79.366379,0.416819,6.599737,-2.837517,139.656937,122.791794,160.794861
511,8.516667,-0.353529,1.509067,0.626877,133.981354,134.717697,79.369560,1.172048,6.858312,-2.853729,139.618454,122.903633,160.720535
512,8.533333,-0.350345,1.471389,0.633296,133.982101,134.717789,79.369972,1.192447,6.908956,-2.989016,139.574295,123.007057,160.648605
513,8.550000,-0.362059,1.472086,0.635805,133.982513,134.718323,79.371765,1.370750,7.006035,-2.876983,139.522781,123.123428,160.575562
514,8.566667,-0.347890,1.482953,0.631614,133.981781,134.718018,79.370239,1.173882,7.100090,-3.235801,139.479919,123.218681,160.497559
515,8.583333,-0.357454,1.492678,0.627663,133.981842,134.719009,79.372391,1.390199,7.198758,-3.330067,139.427994,123.325981,160.425903
516,8.600000,-0.343793,1.476673,0.631272,133.979813,134.713364,79.361839,1.357877,7.188631,-3.088877,139.367706,123.434792,160.357666
517,8.616667,-0.374754,1.477057,0.634013,133.980774,134.718384,79.371330,-0.170065,7.263021,-3.234189,139.312164,123.551323,160.272537
518,8.633333,-0.332032,1.508455,0.624002,133.980698,134.717026,79.368881,1.313938,7.539274,-3.278945,139.260590,123.632370,160.212387
519,8.650000,-0.357784,1.453235,0.640117,133.979660,134.712646,79.362038,1.416579,7.558581,-3.304290,139.205353,123.737335,160.142990
520,8.666667,-0.354059,1.471809,0.634596,133.981094,134.717987,79.371796,1.384012,7.643547,-3.529185,139.142136,123.845520,160.077164
521,8.683333,-0.369575,1.477031,0.630152,133.981323,134.717682,79.371742,1.816196,7.657473,-3.402332,139.080841,123.968628,160.011551
522,8.700000,-0.329268,1.475735,0.630654,133.980453,134.714432,79.365471,1.296776,7.803828,-3.722993,139.033813,124.070503,159.942932
523,8.716667,-0.355452,1.486072,0.630526,133.980164,134.716187,79.367554,1.572805,7.892231,-3.511822,138.964005,124.197983,159.883087
524,8.733333,-0.363010,1.490660,0.629678,133.979919,134.713669,79.363129,1.547884,8.040520,-3.695244,138.906113,124.306229,159.818054
525,8.750000,-0.347012,1.467490,0.631383,133.980911,134.716049,79.367691,1.650882,8.016354,-3.221785,138.843353,124.439072,159.757599
526,8.766667,-0.323378,1.508206,0.621989,133.981659,134.718246,79.371170,1.500930,8.140696,-3.424160,138.788925,124.557877,159.694550
527,8.783333,-0.346787,1.499878,0.626370,133.981018,134.716492,79.370430,0.737622,8.323140,-3.611347,138.727707,124.691940,159.632355
528,8.800000,-0.339628,1.490672,0.627615,133.981750,134.716309,79.370438,1.546822,8.492596,-3.783185,138.678925,124.805298,159.578171
529,8.816667,-0.354484,1.494151,0.625039,133.982117,134.718353,79.371399,1.745327,8.584808,-3.916037,138.623260,124.937775,159.525757
530,8.833333,-0.357939,1.470203,0.631005,133.981781,134.717316,79.369934,0.136552,8.488083,-4.128695,138.563065,125.080574,159.466278
531,8.850000,-0.337340,1.496235,0.628604,133.982590,134.717743,79.372505,1.818636,8.664687,-4.131677,138.513275,125.185669,159.424606
532,8.866667,-0.355575,1.487060,0.630401,133.982162,134.717834,79.372040,0.924254,8.755454,-4.181046,138.455185,125.320099,159.377808
533,8.883333,-0.355458,1.478694,0.635842,133.980652,134.714508,79.365799,1.638550,8.870683,-3.909666,138.400070,125.431229,159.337280
534,8.900000,-0.395244,1.446837,0.641092,133.981720,134.717743,79.369995,1.841713,8.956886,-3.777389,138.348663,125.546944,159.294067
535,8.916667,-0.365002,1.476496,0.632559,133.980591,134.717056,79.367569,1.797471,9.071112,-3.697627,138.294815,125.673363,159.260925
536,8.933333,-0.377027,1.516322,0.624999,133.980255,134.716156,79.366844,1.779585,9.171129,-3.677625,138.251465,125.783623,159.224045
537,8.950000,-0.333182,1.470344,0.629202,133.980865,134.715637,79.368332,1.765840,9.323984,-4.195439,138.211685,125.889755,159.183350
538,8.966667,-0.369570,1.484970,0.632485,133.982025,134.718857,79.371902,1.561874,9.474823,-4.435006,138.175430,125.992561,159.151352
539,8.983333,-0.362234,1.487821,0.631226,133.981049,134.715942,79.368736,1.871623,9.531029,-4.476122,138.134903,126.099648,159.123871
540,9.000000,-0.348280,1.492110,0.626422,133.981232,134.718277,79.371651,2.022885,9.674339,-4.119009,138.089615,126.205154,159.104187
541,9.016667,-0.347937,1.480435,0.631700,133.980850,134.717560,79.368942,1.615231,9.845883,-4.379359,138.054276,126.301102,159.076981
542,9.033333,-0.358416,1.495021,0.631433,133.980820,134.717545,79.370911,1.004025,9.733639,-3.952153,138.011627,126.412048,159.052139
543,9.050000,-0.353657,1.497750,0.625444,133.980774,134.716492,79.369286,1.679739,9.926410,-3.983371,137.982285,126.495468,159.037430
544,9.066667,-0.335720,1.495464,0.626892,133.980682,134.715897,79.368172,0.036802,10.112969,-3.738811,137.948196,126.616310,159.009720
545,9.083333,-0.335131,1.493876,0.627203,133.981674,134.717102,79.370163,1.605293,10.323178,-4.028501,137.925293,126.685539,159.003952
546,9.100000,-0.350219,1.485834,0.633478,133.980743,134.714966,79.365295,1.645877,10.434575,-4.340994,137.900299,126.775452,158.991455
547,9.116667,-0.357049,1.493891,0.629417,133.981567,134.718948,79.371964,0.821076,10.476214,-4.077280,137.868637,126.880074,158.977371
548,9.133333,-0.372826,1.458791,0.637228,133.981339,134.716339,79.367538,1.531610,10.590820,-4.509739,137.857285,126.944061,158.962982
549,9.150000,-0.347011,1.473478,0.633564,133.981888,134.717636,79.370743,1.545921,10.668756,-4.402903,137.838455,127.026001,158.958466
550,9.166667,-0.352206,1.488496,0.628801,133.981964,134.719345,79.373840,0.733872,10.788873,-4.060478,137.817459,127.116982,158.947159
551,9.183333,-0.361578,1.458827,0.635114,133.982025,134.717697,79.370781,1.429385,10.988820,-3.996748,137.799881,127.186790,158.940918
552,9.200000,-0.347130,1.486261,0.627742,133.981155,134.715652,79.367836,1.373780,11.057082,-3.961697,137.783722,127.269188,158.933578
553,9.216667,-0.379658,1.515591,0.625182,133.981796,134.717529,79.370171,1.448948,11.168448,-3.609954,137.762253,127.365471,158.932587
554,9.233333,-0.337230,1.482323,0.628997,133.980957,134.716339,79.367523,0.994211,11.338645,-3.927533,137.759705,127.447037,158.920395
555,9.250000,-0.350306,1.476152,0.631911,133.981018,134.715576,79.367409,1.340384,11.395864,-4.254139,137.753067,127.540672,158.914902
556,9.266667,-0.366547,1.503663,0.627725,133.981186,134.718155,79.371445,-0.222465,11.500446,-4.165882,137.745331,127.658638,158.901031
557,9.283333,-0.336847,1.510441,0.622106,133.980606,134.716003,79.367859,1.025357,11.590811,-4.190104,137.742218,127.737320,158.900696
558,9.300000,-0.337580,1.475618,0.629142,133.980896,134.715714,79.366379,1.469027,11.607730,-4.012782,137.728622,127.857986,158.903397
559,9.316667,-0.357810,1.481213,0.631424,133.980469,134.715836,79.364906,1.022539,11.856462,-3.930079,137.732178,127.958443,158.888397
560,9.333333,-0.345385,1.489441,0.627102,133.980240,134.715576,79.367157,1.377137,12.004914,-3.976521,137.728973,128.076965,158.883362
561,9.350000,-0.359612,1.487652,0.629303,133.981171,134.716736,79.368706,0.873401,12.109058,-3.898688,137.728500,128.195663,158.874741
562,9.366667,-0.341876,1.511052,0.621326,133.982162,134.718948,79.373428,0.918608,12.214605,-3.937140,137.727600,128.321426,158.865463
563,9.383333,-0.366534,1.494013,0.626831,133.981735,134.718002,79.370346,0.847298,12.272932,-4.075393,137.733414,128.449966,158.854919
564,9.400000,-0.341703,1.493231,0.628128,133.980591,134.715698,79.367714,0.759349,12.329200,-4.476198,137.737793,128.567215,158.848282
565,9.416667,-0.349093,1.487947,0.630569,133.982086,134.717667,79.371796,0.683942,12.392388,-4.389024,137.740417,128.699020,158.838074
566,9.433333,-0.340053,1.528899,0.616244,133.983078,134.718246,79.372856,0.884769,12.755547,-4.108184,137.740433,128.830429,158.820068
567,9.450000,-0.379174,1.501244,0.625325,133.981949,134.717773,79.368996,0.851182,12.767206,-3.906308,137.740265,128.961304,158.805389
568,9.466667,-0.370113,1.498962,0.628246,133.981812,134.718948,79.371254,0.875921,13.032990,-3.928007,137.747391,129.081268,158.791519
569,9.483333,-0.349196,1.496385,0.624903,133.982040,134.716339,79.368057,0.810385,13.132805,-3.823582,137.751251,129.200577,158.776825
570,9.500000,-0.334773,1.472270,0.632179,133.981659,134.715408,79.368309,0.946668,13.245799,-3.684017,137.753876,129.316330,158.760406
571,9.516667,-0.368698,1.461470,0.637592,133.981247,134.718338,79.371849,0.924154,13.513032,-4.076967,137.767059,129.410187,158.740540
572,9.533333,-0.358227,1.472783,0.630371,133.980484,134.716721,79.369003,0.712153,13.456903,-4.457599,137.777588,129.500305,158.722458
573,9.550000,-0.368059,1.488042,0.631317,133.982101,134.719040,79.374512,0.802458,13.782557,-4.140550,137.787109,129.595840,158.698685
574,9.566667,-0.387221,1.490986,0.633323,133.980942,134.717316,79.370468,1.007713,13.899873,-4.191275,137.791367,129.674103,158.677124
575,9.583333,-0.366192,1.494985,0.627106,133.981064,134.718948,79.372772,0.892853,13.996881,-4.300573,137.800247,129.751724,158.650894
576,9.600000,-0.366432,1.448647,0.638886,133.980804,134.716003,79.367981,0.703763,14.013672,-4.070208,137.812668,129.822739,158.623444
577,9.616667,-0.355485,1.495463,0.627102,133.980728,134.715820,79.368469,0.789732,14.171559,-3.924756,137.821854,129.890732,158.598877
578,9.633333,-0.354982,1.482417,0.628217,133.980743,134.717911,79.371254,0.834602,14.287539,-4.138508,137.837189,129.960602,158.568710
579,9.650000,-0.338915,1.479966,0.628341,133.980392,134.715775,79.367096,0.931120,14.333572,-4.075617,137.847870,130.027130,158.536499
580,9.666667,-0.385195,1.469156,0.635767,133.980209,134.715378,79.364166,0.877552,14.406154,-4.084621,137.860123,130.093735,158.505951
581,9.683333,-0.378586,1.482306,0.632868,133.980865,134.718445,79.370964,0.910233,14.371204,-3.950365,137.874466,130.169373,158.475494
582,9.700000,-0.346846,1.479110,0.629922,133.980637,134.713943,79.365211,0.954062,14.494136,-4.305369,137.892746,130.240097,158.438141
583,9.716667,-0.336460,1.467759,0.633652,133.981094,134.716614,79.369057,0.928818,14.432292,-4.144389,137.915451,130.320831,158.399261
584,9.733333,-0.324943,1.509048,0.621381,133.980911,134.718140,79.370590,1.059849,14.457865,-4.322438,137.935501,130.403000,158.359512
585,9.750000,-0.365869,1.463345,0.636469,133.981247,134.715729,79.366455,0.797140,14.494772,-4.259698,137.955795,130.493469,158.316223
586,9.766667,-0.333560,1.485256,0.627990,133.980469,134.713715,79.362602,0.915374,14.442958,-4.289548,137.976257,130.592819,158.276291
587,9.783333,-0.331739,1.483574,0.629133,133.981659,134.716141,79.369408,0.944651,14.506154,-4.460236,138.003235,130.697433,158.229492
588,9.800000,-0.337415,1.483133,0.627623,133.980743,134.714890,79.366341,1.059359,14.452397,-4.634694,138.029068,130.799484,158.184189
589,9.816667,-0.336045,1.472407,0.632369,133.981171,134.716980,79.369125,1.107406,14.528772,-4.837239,138.065369,130.912079,158.132370
590,9.833333,-0.347742,1.444422,0.636516,133.979797,134.715164,79.366127,0.935298,14.538588,-4.861236,138.101166,131.018036,158.084717
591,9.850000,-0.371115,1.468217,0.638225,133.980362,134.715561,79.366669,1.247224,14.427248,-4.982725,138.139252,131.135025,158.035461
592,9.866667,-0.369228,1.480242,0.634579,133.981400,134.717712,79.368195,1.076676,14.407099,-5.109680,138.184464,131.240509,157.981155
593,9.883333,-0.332895,1.476583,0.629545,133.981369,134.719254,79.373756,1.143491,14.378691,-5.237956,138.232315,131.348602,157.926788
594,9.900000,-0.320091,1.486271,0.629762,133.980621,134.713745,79.363686,1.199446,14.475578,-5.233751,138.286713,131.455322,157.871933
595,9.916667,-0.363529,1.496608,0.627968,133.981567,134.718597,79.373077,1.278993,14.484381,-5.079106,138.348328,131.568069,157.812469
596,9.933333,-0.364918,1.479411,0.632147,133.981186,134.716431,79.368484,1.354787,14.397101,-5.345034,138.412903,131.671600,157.754578
597,9.950000,-0.371701,1.455824,0.639202,133.980957,134.716965,79.368538,1.333099,14.424098,-5.301326,138.479370,131.772232,157.695984
598,9.966667,-0.353016,1.472844,0.629512,133.981918,134.718048,79.370483,1.132857,14.393569,-5.347728,138.562714,131.868469,157.633163
599,9.983333,-0.364645,1.500026,0.629068,133.980713,134.714310,79.364975,1.201442,14.367001,-5.564255,138.643158,131.958908,157.574524
600,10.000000,-0.339317,1.499298,0.625607,133.981293,134.715347,79.366997,1.327325,14.302127,-5.573657,138.734482,132.055954,157.511566
601,10.016667,-0.365115,1.472013,0.634833,133.980515,134.715515,79.364098,1.310211,14.129991,-5.675503,138.831223,132.137482,157.454956
602,10.033333,-0.346493,1.515005,0.623490,133.981735,134.717041,79.367867,1.392215,14.243626,-5.380314,138.934906,132.231323,157.388992
603,10.050000,-0.364379,1.491146,0.629720,133.982391,134.718323,79.370911,1.531847,14.316060,-5.533076,139.039200,132.313522,157.326462
604,10.066667,-0.339632,1.513832,0.621960,133.981812,134.717239,79.369667,1.552075,14.234337,-5.475053,139.155396,132.397141,157.262894
605,10.083333,-0.362661,1.509363,0.626049,133.982208,134.716202,79.367050,1.488281,14.153360,-5.418244,139.268372,132.475082,157.200806
606,10.100000,-0.350800,1.470526,0.631274,133.981323,134.717300,79.371147,1.241059,14.098528,-5.232851,139.396851,132.535049,157.145065
607,10.116667,-0.345994,1.471349,0.631489,133.980774,134.716827,79.368782,1.462318,14.073375,-5.211672,139.523392,132.617462,157.072281
608,10.133333,-0.364885,1.498896,0.630093,133.981369,134.717514,79.371544,1.481682,14.032736,-4.994424,139.653351,132.684784,157.011490
609,10.150000,-0.362356,1.462381,0.638459,133.982330,134.719101,79.373596,1.537256,14.004571,-5.040167,139.795654,132.744568,156.953217
610,10.166667,-0.372725,1.483158,0.631060,133.980392,134.719727,79.371689,1.413792,13.792752,-4.934540,139.938751,132.808365,156.891785
611,10.183333,-0.347061,1.488000,0.630487,133.980209,134.716293,79.367165,1.648831,13.652449,-4.480407,140.072998,132.881699,156.839127
612,10.200000,-0.349101,1.491769,0.627698,133.979462,134.713852,79.362831,1.176274,13.531666,-4.806559,140.228378,132.939087,156.776398
613,10.216667,-0.355090,1.474677,0.631557,133.980316,134.716339,79.367783,1.592408,13.546976,-4.404212,140.374084,133.018280,156.715469
614,10.233333,-0.359798,1.507862,0.620349,133.980591,134.717392,79.368248,1.387101,13.424619,-4.290243,140.525238,133.098160,156.658508
615,10.250000,-0.363268,1.465479,0.635861,133.981583,134.718094,79.371628,1.516502,13.380331,-4.205609,140.677887,133.180756,156.601791
616,10.266667,-0.374325,1.487846,0.629670,133.979996,134.713852,79.362473,1.255823,13.238938,-3.975137,140.832336,133.273499,156.545334
617,10.283333,-0.341507,1.482854,0.625943,133.980316,134.714844,79.365044,1.466575,13.131561,-3.941659,140.982819,133.378326,156.491608
618,10.300000,-0.345244,1.508192,0.622771,133.981110,134.717148,79.369148,1.218058,13.076263,-3.707572,141.127151,133.476318,156.440125
619,10.316667,-0.351104,1.483044,0.630513,133.981140,134.717926,79.369125,1.360277,12.951665,-3.511489,141.277817,133.588379,156.386688
620,10.333333,-0.370743,1.483063,0.632970,133.981552,134.714890,79.365036,1.343342,12.674474,-3.833655,141.428772,133.691422,156.338974
621,10.350000,-0.369347,1.487541,0.629419,133.981033,134.714371,79.363205,1.468282,12.723095,-3.490392,141.571671,133.813400,156.289536
622,10.366667,-0.360560,1.480385,0.629243,133.981049,134.717484,79.369064,1.407930,12.609344,-3.345073,141.713547,133.938217,156.238968
623,10.383333,-0.358115,1.496664,0.628391,133.982117,134.716858,79.369644,1.125416,12.558530,-2.978224,141.848022,134.060547,156.196625
624,10.400000,-0.356491,1.475176,0.631043,133.981476,134.716446,79.368988,1.291384,12.415915,-2.963165,141.982498,134.188278,156.145340
625,10.416667,-0.349531,1.463801,0.636804,133.981140,134.718079,79.370094,1.272191,12.315559,-2.899322,142.109726,134.315140,156.106506
626,10.433333,-0.359228,1.472527,0.634496,133.981567,134.718399,79.370117,1.380975,12.201366,-2.992528,142.237961,134.439819,156.062012
627,10.450000,-0.355005,1.476284,0.630825,133.980499,134.715561,79.365707,1.232580,12.232358,-2.682322,142.361435,134.552658,156.026489
628,10.466667,-0.343124,1.501314,0.620624,133.980728,134.715515,79.366837,1.374485,12.017795,-2.902751,142.478012,134.669250,155.982849
629,10.483333,-0.355021,1.482823,0.629896,133.981125,134.716446,79.368095,1.277147,12.035632,-2.941608,142.588242,134.774048,155.946640
630,10.500000,-0.369383,1.502317,0.624830,133.981567,134.718124,79.372185,1.531556,11.963421,-2.873527,142.700287,134.870026,155.910339
631,10.516667,-0.385799,1.455801,0.640122,133.981689,134.718628,79.371170,1.523289,11.808757,-2.860038,142.801285,134.956558,155.882874
632,10.533333,-0.353079,1.490749,0.627626,133.980896,134.716354,79.369194,1.517620,11.758809,-2.943865,142.896652,135.042221,155.847977
633,10.550000,-0.344563,1.489104,0.627894,133.980865,134.716507,79.368881,1.214526,11.691620,-2.860835,142.986221,135.108063,155.820724
634,10.566667,-0.360836,1.500806,0.625163,133.981812,134.718735,79.370689,1.411832,11.571034,-2.801879,143.077072,135.169571,155.797150
635,10.583333,-0.356709,1.491747,0.630627,133.980637,134.716660,79.369598,1.389209,11.470169,-2.709608,143.157150,135.230591,155.767838
636,10.600000,-0.334322,1.488456,0.628536,133.980606,134.715134,79.367378,1.342198,11.377841,-2.646974,143.231018,135.277863,155.744308
637,10.616667,-0.378139,1.496900,0.629974,133.981186,134.716827,79.369293,1.353937,11.288017,-2.785622,143.310471,135.321320,155.722046
638,10.633333,-0.355705,1.495361,0.627363,133.981705,134.717804,79.370293,1.254788,11.144707,-2.794755,143.374664,135.356277,155.701157
639,10.650000,-0.329878,1.491583,0.628817,133.980240,134.713699,79.363754,1.346483,11.101398,-2.897379,143.437683,135.387375,155.687134
640,10.666667,-0.350833,1.525002,0.620982,133.981567,134.717300,79.369522,1.476780,11.056226,-3.012435,143.497070,135.419388,155.670746
641,10.683333,-0.348569,1.502415,0.626247,133.981186,134.714371,79.364998,1.454530,10.986997,-2.824047,143.552216,135.454498,155.656204
642,10.700000,-0.355396,1.458809,0.634152,133.981369,134.717285,79.370659,1.308910,11.065031,-2.563587,143.598541,135.477264,155.650421
643,10.716667,-0.353777,1.494062,0.626912,133.981888,134.718842,79.374084,1.188262,10.951499,-2.489836,143.639053,135.507095,155.642792
644,10.733333,-0.332001,1.501083,0.622617,133.981400,134.717422,79.369370,1.419797,10.712213,-2.744458,143.675415,135.552567,155.632584
645,10.750000,-0.345090,1.488274,0.630982,133.980347,134.714355,79.367409,1.382419,10.556648,-2.752939,143.709595,135.588074,155.624466
646,10.766667,-0.360075,1.473556,0.632504,133.980591,134.716858,79.369049,1.322523,10.270478,-3.039441,143.738083,135.615662,155.624268
647,10.783333,-0.354815,1.474087,0.632956,133.980743,134.716522,79.368500,1.394301,10.402235,-2.906792,143.764572,135.667404,155.617493
648,10.800000,-0.368060,1.467360,0.632303,133.979919,134.715500,79.366325,1.428080,10.294895,-2.767968,143.783142,135.714676,155.615448
649,10.816667,-0.351986,1.488291,0.630708,133.980240,134.714752,79.366074,1.126587,10.169550,-2.696532,143.794769,135.758621,155.616226
650,10.833333,-0.336449,1.492209,0.624929,133.980820,134.716385,79.368340,1.019452,9.960062,-2.630818,143.801559,135.807938,155.614456
651,10.850000,-0.370282,1.486715,0.634076,133.980820,134.713928,79.364189,0.723128,9.873770,-2.712372,143.809814,135.857574,155.623978
652,10.866667,-0.354389,1.509696,0.624340,133.980530,134.716110,79.367546,1.064521,9.765482,-2.666374,143.802032,135.929565,155.618362
653,10.883333,-0.369416,1.481041,0.629820,133.980591,134.715546,79.366943,1.053271,9.606022,-2.598794,143.796600,135.988205,155.622711
654,10.900000,-0.344478,1.504322,0.623704,133.981445,134.718491,79.372940,0.973375,9.517531,-2.650414,143.787415,136.060211,155.623291
655,10.916667,-0.372303,1.475711,0.631746,133.980240,134.716858,79.367599,1.100327,9.410004,-2.813624,143.771500,136.136597,155.626373
656,10.933333,-0.373853,1.465020,0.632505,133.980804,134.717529,79.370811,0.925402,9.250420,-2.805596,143.750336,136.210892,155.625778
657,10.950000,-0.358687,1.488408,0.631175,133.981186,134.714813,79.364761,1.114294,9.122089,-2.936643,143.726776,136.283813,155.629959
658,10.966667,-0.366056,1.480239,0.631719,133.981720,134.718079,79.371109,1.048561,9.079162,-3.014856,143.703918,136.357849,155.629639
659,10.983333,-0.351097,1.492035,0.626409,133.981018,134.717651,79.370026,0.997798,8.929770,-3.092084,143.674072,136.435333,155.627808
660,11.000000,-0.350006,1.469952,0.630993,133.980743,134.714355,79.364426,0.815279,9.025148,-2.823377,143.641418,136.501740,155.637497
661,11.016667,-0.355436,1.484084,0.634435,133.981674,134.715851,79.366890,0.902706,8.771687,-3.089717,143.602982,136.573425,155.632828
662,11.033333,-0.351831,1.485439,0.631797,133.982056,134.717896,79.369698,0.718472,8.588514,-3.052681,143.558105,136.633911,155.631332
663,11.050000,-0.343929,1.469700,0.634722,133.980377,134.713394,79.362923,0.919078,8.421333,-2.712747,143.507980,136.697906,155.631607
664,11.066667,-0.354577,1.503782,0.625260,133.980774,134.715179,79.364029,0.668371,8.429311,-2.964378,143.467606,136.745590,155.625443
665,11.083333,-0.353492,1.480163,0.626551,133.980942,134.715607,79.366379,0.829610,8.292912,-2.861581,143.420990,136.782288,155.620102
666,11.100000,-0.359837,1.489288,0.626829,133.980133,134.714188,79.364784,0.793032,8.160039,-2.971478,143.366638,136.813004,155.619843
667,11.116667,-0.358895,1.508570,0.626865,133.980408,134.716629,79.368607,0.777419,8.044348,-3.106453,143.313889,136.836533,155.610306
668,11.133333,-0.351613,1.477279,0.631649,133.980911,134.717438,79.369354,0.725728,7.934019,-3.087966,143.255234,136.854126,155.602509
669,11.150000,-0.358009,1.489023,0.624198,133.981445,134.715530,79.366501,0.675269,7.871989,-3.151040,143.198685,136.862335,155.594818
670,11.166667,-0.360617,1.517024,0.622980,133.980957,134.715546,79.366402,0.664975,7.744568,-3.223360,143.140015,136.864014,155.579956
671,11.183333,-0.366709,1.483920,0.629723,133.980148,134.715500,79.365364,0.616233,7.526497,-3.225598,143.073959,136.866592,155.567154
672,11.200000,-0.348917,1.478475,0.631754,133.981674,134.715744,79.368713,0.437451,7.321679,-3.284597,143.007263,136.855606,155.555328
673,11.216667,-0.382797,1.477642,0.631996,133.981354,134.718796,79.370789,0.481802,7.293316,-2.447327,142.925339,136.859100,155.545883
674,11.233333,-0.357114,1.492104,0.626851,133.981384,134.717148,79.369614,0.520516,7.105595,-2.929205,142.857285,136.865540,155.515518
675,11.250000,-0.344516,1.496092,0.626790,133.982010,134.716217,79.367844,0.657731,6.777154,-2.650055,142.775696,136.880051,155.497894
676,11.266667,-0.354392,1.492690,0.627190,133.982025,134.719299,79.373329,0.617139,6.766264,-2.340055,142.701172,136.892349,155.479355
677,11.283333,-0.380430,1.512876,0.626492,133.981110,134.716614,79.369362,0.665790,6.694387,-2.828154,142.624893,136.926056,155.438904
678,11.300000,-0.332418,1.471349,0.632601,133.981186,134.715454,79.366005,0.621511,6.406579,-2.614093,142.533112,136.971619,155.414764
679,11.316667,-0.342030,1.483305,0.629626,133.981171,134.716980,79.368034,0.572132,6.314929,-2.929717,142.453506,136.998703,155.379303
680,11.333333,-0.352085,1.488382,0.632048,133.980423,134.713821,79.364326,0.575625,6.061543,-3.165746,142.365982,137.038071,155.352158
681,11.350000,-0.371622,1.471691,0.632103,133.980942,134.717148,79.371269,0.717856,6.172896,-3.162409,142.275696,137.096497,155.313995
682,11.366667,-0.370063,1.465785,0.639958,133.980774,134.716446,79.368187,0.660365,5.875515,-3.304241,142.178375,137.129028,155.282745
683,11.383333,-0.324388,1.500030,0.626718,133.981476,134.716873,79.368164,0.809825,5.927747,-2.858861,142.078751,137.184296,155.239838
684,11.400000,-0.360053,1.478003,0.633252,133.981247,134.717636,79.369781,0.821761,5.825236,-2.709402,141.979294,137.231750,155.195618
685,11.416667,-0.328361,1.488894,0.627620,133.980499,134.716949,79.368324,0.030540,5.787022,-2.383612,141.869232,137.286957,155.160553
686,11.433333,-0.350694,1.459166,0.633809,133.980576,134.717529,79.368622,1.018194,5.532882,-2.305194,141.756363,137.340851,155.123627
687,11.450000,-0.345930,1.469315,0.633866,133.981827,134.716339,79.367599,1.045437,5.466017,-2.539104,141.651047,137.393372,155.079544
688,11.466667,-0.382893,1.509277,0.626548,133.982025,134.717590,79.370049,0.160430,5.321212,-2.400625,141.530960,137.462067,155.033325
689,11.483333,-0.340283,1.490222,0.629343,133.981293,134.716248,79.367455,0.897223,5.257600,-2.589406,141.415649,137.519318,154.989273
690,11.500000,-0.318672,1.481245,0.623925,133.980133,134.715103,79.366234,0.736311,5.284699,-2.780337,141.298126,137.585159,154.941956
691,11.516667,-0.370971,1.472526,0.633435,133.981827,134.719040,79.372818,0.676219,5.177577,-2.265188,141.163162,137.663803,154.900497
692,11.533333,-0.364477,1.510516,0.625437,133.981735,134.716690,79.369087,0.452794,5.128153,-2.481290,141.033325,137.721832,154.846741
693,11.550000,-0.317024,1.460323,0.633132,133.981277,134.716537,79.368576,0.580795,5.089264,-2.195289,140.889816,137.792435,154.797440
