frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
2681,44.683333,-1.308854,-54.755466,-0.039442,182.840057,50.170414,294.428864,174.680069,12.105466,-178.152725,121.813324,48.177666,230.624939,88.430603,-6.007979,-8.876060,103.422821,45.877724,155.384857,-87.511032,2.342649,-93.964142,11.281949,64.442062,221.375229
2682,44.700000,-1.377894,-54.636906,-0.079892,182.852341,50.184189,294.414490,174.680191,12.105124,-178.152786,121.899200,48.204929,230.499573,88.105217,-5.782959,-9.174978,103.470016,45.858185,155.433105,92.338181,-2.902304,-84.905426,11.561996,64.419930,221.432083
2683,44.716667,-1.392881,-54.645611,-0.089542,182.852829,50.183380,294.415558,174.680176,12.104784,-178.152664,121.986748,48.087742,230.450958,88.128342,-5.798474,-9.189834,103.468636,45.853867,155.428940,-87.512848,2.324992,-93.954292,11.285853,64.441483,221.375519
2684,44.733333,-1.313241,-54.749332,-0.039856,182.840073,50.172241,294.429565,174.680176,12.104829,-178.152664,122.074295,48.205196,230.281036,88.041321,-5.774294,-9.216679,103.467140,45.840900,155.424011,92.342201,-2.948738,-84.834618,11.573616,64.421638,221.432251
2685,44.750000,-1.347100,-54.762856,-0.070483,182.840103,50.173527,294.429688,175.583969,10.120936,-178.733765,122.161972,48.146202,230.204819,88.103691,-5.789655,-9.181149,103.469673,45.856087,155.432266,-87.508751,2.340205,-93.951538,11.282882,64.440727,221.375137
2686,44.766667,-1.396320,-54.647530,-0.090575,182.851395,50.183743,294.416443,175.583817,10.120823,-178.733459,122.262932,48.142006,230.107910,88.116219,-5.786458,-9.168088,103.469833,45.857948,155.433472,92.339203,-2.918736,-84.871056,11.567595,64.420959,221.431976
2687,44.783333,-1.304570,-54.752724,-0.035591,182.839935,50.172932,294.428650,175.583649,10.120502,-178.733459,122.362015,48.133530,230.011063,88.439575,-6.009837,-8.867184,103.419968,45.871922,155.379349,-87.517174,2.303757,-93.977058,11.284579,64.440948,221.375519
2688,44.800000,-1.403939,-54.648216,-0.096032,182.851517,50.184448,294.417725,175.583557,10.120205,-178.733246,122.454964,48.088188,229.941910,88.099670,-5.784460,-9.173431,103.470634,45.858253,155.434860,92.343216,-2.909189,-84.875282,11.568642,64.421875,221.431351
2689,44.816667,-1.455936,-54.678631,-0.148311,182.852264,50.182961,294.423645,175.261688,9.314572,-178.726730,122.557533,48.126144,229.827637,88.436852,4.489371,170.847092,103.382790,45.851933,155.547073,-87.510475,2.342063,-93.943169,11.282891,64.442268,221.374603
2690,44.833333,-1.310272,-54.752865,-0.029683,182.839691,50.172310,294.429230,175.308746,9.042249,-178.752121,122.648933,48.149498,229.725128,88.434326,-5.988953,-8.836286,103.425598,45.882721,155.388748,92.337646,-2.925913,-84.883133,11.568336,64.421577,221.431137
2691,44.850000,-1.386073,-54.642441,-0.077544,182.852036,50.184799,294.416107,175.308655,9.041997,-178.751892,122.761742,48.081280,229.677673,88.118523,-5.779251,-9.144511,103.472481,45.862591,155.436188,-87.512245,2.297995,-93.971161,11.286087,64.440788,221.375107
2692,44.866667,-1.380204,-54.640976,-0.079562,182.852478,50.184387,294.414734,175.361816,8.313951,-178.805954,122.851059,48.147316,229.562668,88.425377,4.485410,170.842819,103.383568,45.853283,155.546570,92.341499,-2.912504,-84.888206,11.565711,64.421196,221.432404
2693,44.883333,-1.244268,-54.722412,0.028510,182.839951,50.173725,294.423187,175.361526,8.313720,-178.805740,122.950279,48.059658,229.520767,88.429764,-5.998928,-8.851976,103.422859,45.876251,155.383606,-87.521561,2.295703,-93.978241,11.287212,64.441086,221.376373
2694,44.900000,-1.319134,-54.754097,-0.044614,182.842789,50.173275,294.429169,175.471756,8.063227,-178.875412,123.051414,48.123501,229.409973,88.110199,-5.791938,-9.185054,103.470207,45.857525,155.432816,92.343719,-2.914673,-84.883797,11.566848,64.420815,221.431641
2695,44.916667,-1.474629,-54.683784,-0.158448,182.851807,50.183414,294.423553,175.471771,8.062962,-178.875229,123.154388,48.103565,229.346375,88.111832,-5.783812,-9.172388,103.472160,45.860977,155.434662,-87.521149,2.289908,-93.970108,11.286438,64.439880,221.376038
2696,44.933333,-1.310437,-54.759300,-0.029450,182.840775,50.173359,294.430145,175.471909,8.062678,-178.875107,123.259720,48.094330,229.274033,88.115677,-5.785225,-9.171387,103.470039,45.855919,155.433502,92.342331,-2.959809,-84.826172,11.574514,64.421310,221.431763
2697,44.950000,-1.413880,-54.652985,-0.097907,182.851501,50.185059,294.418549,175.186905,7.383814,-178.936005,123.366341,48.153118,229.171234,88.460037,4.464067,170.812042,103.384460,45.853306,155.546631,-87.509705,2.341682,-93.945915,11.282766,64.439484,221.375320
2698,44.966667,-1.400534,-54.647076,-0.091698,182.852753,50.185047,294.416931,175.186768,7.383541,-178.936035,123.477509,48.166180,229.090744,88.455429,4.470238,170.838348,103.384483,45.854946,155.548935,92.342339,-2.898363,-84.889626,11.568675,64.420555,221.432190
2699,44.983333,-1.261453,-54.729752,0.016609,182.840103,50.174160,294.423187,175.186676,7.383231,-178.936066,123.574516,48.179996,229.015274,88.144806,-5.800333,-9.171836,103.470245,45.856464,155.433548,-87.521416,2.306281,-93.966301,11.287756,64.442078,221.375778
2700,45.000000,-1.395996,-54.647522,-0.081164,182.852997,50.184483,294.417023,175.176437,7.353320,-178.938019,123.671913,48.193859,228.938629,88.114029,-5.783730,-9.156809,103.470993,45.859589,155.435867,92.344276,-2.916470,-84.861061,11.570210,64.422363,221.431488
2701,45.016667,-1.410816,-54.649662,-0.096375,182.851639,50.185318,294.417511,174.989075,7.072596,-178.989822,123.767868,48.194122,228.877548,88.433578,4.483140,170.845078,103.384209,45.852585,155.548386,-87.511940,2.334350,-93.941124,11.284634,64.440865,221.375153
2702,45.033333,-1.306173,-54.754471,-0.027397,182.840225,50.172596,294.430389,174.989014,7.072318,-178.989807,123.859634,48.292412,228.764511,88.134293,-5.805057,-9.186919,103.470169,45.856743,155.433762,92.346611,-2.956077,-84.825951,11.575900,64.421631,221.431381
2703,45.050000,-1.393988,-54.646702,-0.079579,182.853043,50.184761,294.416290,174.988953,7.072028,-178.989792,123.948792,48.313637,228.695892,88.101875,-5.776644,-9.150817,103.471825,45.859112,155.436066,-87.511971,2.310972,-93.955154,11.285833,64.441505,221.375137
2704,45.066667,-1.380208,-54.642342,-0.069192,182.852737,50.185543,294.415833,174.988968,7.072052,-178.989807,124.046638,48.327351,228.631088,88.093155,-5.776533,-9.157398,103.471741,45.858341,155.436356,92.350182,-2.919973,-84.853706,11.573357,64.422485,221.431152
2705,45.083333,-1.242102,-54.722721,0.036882,182.840805,50.173752,294.424042,175.058945,6.800076,-179.057404,124.143578,48.350861,228.564270,88.441360,-6.000396,-8.847459,103.424141,45.878738,155.385513,-87.520042,2.276109,-93.984993,11.291546,64.441391,221.375992
2706,45.100000,-1.359039,-54.633152,-0.051097,182.853561,50.184483,294.413910,175.059021,6.799778,-179.057541,124.232498,48.337971,228.515930,88.116508,-5.797124,-9.179076,103.469131,45.853889,155.430771,92.345245,-2.912970,-84.863770,11.572419,64.422089,221.431870
2707,45.116667,-1.237143,-54.715034,0.025274,182.842773,50.173534,294.420349,174.897720,6.541690,-179.142456,124.314034,48.371143,228.444092,88.419510,4.494720,170.848953,103.380119,45.849941,155.543823,-87.516235,2.306078,-93.955177,11.286191,64.440430,221.375656
2708,45.133333,-1.286228,-54.754070,-0.006404,182.840820,50.172405,294.429047,174.897659,6.541430,-179.142548,124.407875,48.433929,228.363754,88.125854,-5.799942,-9.189719,103.469612,45.854752,155.432388,92.348015,-2.953471,-84.821922,11.578647,64.422592,221.431732
2709,45.150000,-1.351789,-54.631016,-0.048622,182.853638,50.184166,294.415527,174.897919,6.541117,-179.142715,124.469757,48.467266,228.296310,88.111450,-5.787051,-9.171801,103.470100,45.856129,155.432556,-87.511864,2.331502,-93.950966,11.287515,64.441612,221.375565
2710,45.166667,-1.241392,-54.711399,0.031927,182.843475,50.174652,294.420776,174.897934,6.540950,-179.142517,124.549881,48.520725,228.228516,88.104561,-5.776893,-9.149896,103.472496,45.860336,155.435806,92.342224,-2.949832,-84.814339,11.577887,64.419807,221.433777
2711,45.183333,-1.176136,-54.717651,0.060052,182.841232,50.166763,294.421906,174.897675,6.540692,-179.142563,124.611488,48.564396,228.165741,88.133644,-5.798614,-9.188983,103.468681,45.854317,155.430954,-87.517853,2.302899,-93.964188,11.288236,64.442322,221.375305
2712,45.200000,-1.396389,-54.638058,-0.082315,182.851715,50.185722,294.416718,174.897751,6.540403,-179.142715,124.678513,48.604317,228.110764,88.109177,-5.792015,-9.183206,103.471008,45.857533,155.433578,92.343559,-2.910651,-84.890083,11.567779,64.421356,221.431870
2713,45.216667,-1.254690,-54.715755,0.014619,182.842346,50.175495,294.421234,174.897873,6.540107,-179.142944,124.728302,48.654160,228.054184,88.440384,4.484098,170.818298,103.383545,45.852642,155.546112,-87.510284,2.317348,-93.958237,11.286759,64.442604,221.375198
2714,45.233333,-1.242720,-54.720493,0.031168,182.838852,50.173874,294.421906,174.898041,6.539820,-179.143173,124.773392,48.696354,228.007004,88.116859,-5.786032,-9.181581,103.468750,45.852974,155.430420,92.344063,-2.960685,-84.818596,11.577293,64.421051,221.431946
2715,45.250000,-1.243960,-54.710907,0.023068,182.841187,50.175285,294.420013,174.928253,6.511009,-179.164764,124.797142,48.765423,227.943924,88.095650,-5.780774,-9.181426,103.469673,45.853882,155.430908,-87.516350,2.329391,-93.945305,11.285978,64.440796,221.375137
2716,45.266667,-1.381647,-54.641460,-0.073251,182.852905,50.184090,294.415253,174.928436,6.510711,-179.164993,124.832741,48.784016,227.910431,88.091766,-5.775071,-9.177913,103.470161,45.855820,155.432465,92.347061,-2.953539,-84.801758,11.580427,64.421417,221.433090
2717,45.283333,-1.303778,-54.751659,-0.028400,182.841034,50.171535,294.428314,174.928619,6.510402,-179.165237,124.854897,48.826389,227.866913,88.129105,-5.797308,-9.194571,103.469101,45.852634,155.429001,-87.518341,2.310090,-93.975197,11.286478,64.439865,221.376389
2718,45.300000,-1.250841,-54.710335,0.014849,182.841583,50.175095,294.420074,174.940781,6.481436,-179.183548,124.864563,48.861237,227.829987,88.089691,-5.784801,-9.199695,103.470680,45.855507,155.433212,92.340004,-2.904416,-84.888054,11.569199,64.420662,221.432190
2719,45.316667,-1.254938,-54.710701,0.011310,182.841599,50.174809,294.420441,174.892502,6.228045,-179.304810,124.863457,48.868690,227.810593,88.106995,-5.788209,-9.190386,103.469788,45.854912,155.431396,-87.510918,2.316411,-93.957405,11.286525,64.441200,221.375305
2720,45.333333,-1.241760,-54.721401,0.027317,182.840332,50.173378,294.421997,174.892380,6.227744,-179.304916,124.857796,48.902130,227.779678,88.125557,-5.795846,-9.179793,103.468956,45.853035,155.431107,92.341957,-2.941246,-84.844894,11.574295,64.421616,221.432068
2721,45.350000,-1.395595,-54.640045,-0.091692,182.852066,50.183666,294.416443,174.876755,6.198253,-179.314377,124.852585,48.927639,227.756317,88.118210,-5.795918,-9.195492,103.469994,45.855167,155.431656,-87.510803,2.320920,-93.956940,11.285261,64.439857,221.376007
2722,45.366667,-1.388230,-54.641598,-0.077926,182.851395,50.184822,294.415527,174.876755,6.198057,-179.314240,124.835434,48.965961,227.736664,88.402084,4.502176,170.751556,103.377640,45.852058,155.540390,92.345520,-2.953973,-84.799187,11.579586,64.420059,221.433609
2723,45.383333,-1.246200,-54.720158,0.027179,182.839355,50.173359,294.423279,174.876740,6.197767,-179.314346,124.808029,49.056744,227.689545,88.138878,-5.798942,-9.191486,103.469421,45.855896,155.432358,-87.537300,2.224398,-94.011200,11.295870,64.437637,221.380112
2724,45.400000,-1.382686,-54.640171,-0.072405,182.852249,50.184544,294.415497,174.876907,6.197458,-179.314484,124.758293,49.130810,227.660995,88.102806,-5.785492,-9.188417,103.468666,45.853252,155.430206,92.347511,-2.921118,-84.839767,11.575097,64.421425,221.431656
2725,45.416667,-1.372241,-54.636379,-0.068885,182.852310,50.184834,294.415405,175.155090,6.038352,-179.341751,124.704895,49.125652,227.678085,88.095894,-5.778591,-9.183533,103.469788,45.853931,155.431396,-87.507950,2.336015,-93.947983,11.284770,64.443016,221.374298
2726,45.433333,-1.230488,-54.717182,0.036759,182.840790,50.172573,294.421448,175.154877,6.038128,-179.341858,124.660919,49.215740,227.639847,88.142143,-5.808782,-9.193906,103.468407,45.854214,155.430908,92.347122,-2.963824,-84.806953,11.578224,64.421700,221.431946
2727,45.450000,-1.375097,-54.641041,-0.067792,182.852478,50.183994,294.416473,175.154846,6.037942,-179.341873,124.607758,49.192757,227.665131,88.124886,-5.793954,-9.179549,103.470230,45.856926,155.433090,-87.514023,2.297815,-93.969528,11.290321,64.441803,221.375244
2728,45.466667,-1.249018,-54.711601,0.009732,182.842056,50.173996,294.420776,175.155060,6.037635,-179.342087,124.542908,49.319752,227.611664,88.447929,4.474363,170.799423,103.380966,45.849205,155.544144,92.352829,-2.955639,-84.787521,11.581545,64.420792,221.433167
2729,45.483333,-1.298540,-54.750164,-0.029365,182.841949,50.170326,294.428955,175.155106,6.037393,-179.342178,124.472641,49.382099,227.587479,88.121986,-5.799161,-9.195902,103.468666,45.854778,155.432465,-87.517662,2.302631,-93.970131,11.287812,64.440765,221.376343
2730,45.500000,-1.307452,-54.754639,-0.033547,182.843277,50.171535,294.428741,175.154984,6.037171,-179.342224,124.404488,49.392761,227.589371,88.113365,-5.788286,-9.176358,103.470543,45.856949,155.434219,92.341873,-2.895855,-84.879219,11.570385,64.421112,221.432632
2731,45.516667,-1.408298,-54.653732,-0.099747,182.852676,50.183903,294.418396,175.155060,6.036892,-179.342377,124.326813,49.375278,227.605652,88.394539,4.518996,170.759674,103.374458,45.849636,155.537888,-87.531258,2.250684,-93.977943,11.289769,64.437378,221.379395
2732,45.533333,-1.293326,-54.748589,-0.028174,182.841293,50.170898,294.428619,175.154953,6.036571,-179.342499,124.239777,49.377724,227.615112,88.136421,-5.800277,-9.193628,103.468933,45.854939,155.431763,92.340775,-2.920647,-84.858574,11.572674,64.420776,221.432159
2733,45.550000,-1.331577,-54.750725,-0.065558,182.842178,50.172962,294.428772,175.154800,6.036291,-179.342407,124.156990,49.488483,227.565979,88.427483,4.491808,170.828918,103.380539,45.849751,155.543732,-87.516670,2.299568,-93.960274,11.289184,64.441719,221.375778
2734,45.566667,-1.405850,-54.646305,-0.098435,182.853516,50.183231,294.417267,175.154953,6.036031,-179.342285,124.064697,49.426926,227.605728,88.422966,4.495618,170.813858,103.377495,45.845638,155.540863,92.338936,-2.908900,-84.873718,11.571825,64.420403,221.432251
2735,45.583333,-1.302429,-54.746414,-0.031790,182.840775,50.172649,294.430023,175.072693,5.946456,-179.336258,123.980156,49.475925,227.591370,88.438713,-6.010935,-8.857263,103.423203,45.878464,155.386932,-87.519058,2.300035,-93.966187,11.288611,64.441284,221.376038
2736,45.600000,-1.396642,-54.642857,-0.094437,182.851059,50.184345,294.416016,175.072586,5.946165,-179.336288,123.897018,49.527950,227.580521,88.128326,-5.797401,-9.179233,103.471031,45.857376,155.433044,92.347626,-2.915596,-84.848022,11.575343,64.420891,221.432281
2737,45.616667,-1.394207,-54.637985,-0.095834,182.852905,50.183846,294.416870,175.072784,5.945847,-179.336411,123.783730,49.552380,227.580933,88.603027,4.116749,171.382904,103.334518,45.895275,155.481369,-87.532501,2.230388,-93.999542,11.292978,64.436760,221.379303
2738,45.633333,-1.306650,-54.748295,-0.031186,182.840042,50.173790,294.430481,175.072739,5.945606,-179.336426,123.690292,49.622009,227.563828,88.434120,-5.999827,-8.853736,103.423416,45.877781,155.386551,92.347694,-2.947651,-84.814819,11.578112,64.421501,221.431824
2739,45.650000,-1.390723,-54.641190,-0.083317,182.852356,50.183762,294.416443,175.072906,5.945341,-179.336609,123.587921,49.573292,227.599121,88.029633,-5.777912,-9.268599,103.461838,45.842468,155.428787,-87.509560,2.328815,-93.945404,11.286724,64.442108,221.374588
2740,45.666667,-1.388055,-54.637737,-0.080565,182.852051,50.184708,294.416748,175.072815,5.945049,-179.336731,123.494194,49.592789,227.600937,88.367844,4.533746,170.773987,103.373802,45.847836,155.536575,92.340790,-2.893779,-84.894936,11.567236,64.421394,221.431686
2741,45.683333,-1.300810,-54.742680,-0.032579,182.841248,50.172115,294.429199,175.073013,5.944807,-179.336914,123.381767,49.596497,227.609894,88.436073,-6.013628,-8.876144,103.421104,45.874950,155.383759,-87.517273,2.295611,-93.968163,11.288075,64.440453,221.376633
2742,45.700000,-1.381851,-54.635437,-0.076396,182.852524,50.184673,294.415466,175.072906,5.944524,-179.337021,123.287079,49.598114,227.617859,88.098984,-5.773285,-9.153555,103.471611,45.859222,155.436813,92.345352,-2.945203,-84.804886,11.581897,64.421562,221.432846
2743,45.716667,-1.392498,-54.640163,-0.083285,182.851639,50.185497,294.415955,175.073074,5.944256,-179.337112,123.180374,49.641022,227.605957,88.432381,4.487013,170.824829,103.379593,45.849163,155.543381,-87.514519,2.296571,-93.966995,11.289926,64.440826,221.374863
2744,45.733333,-1.267095,-54.721004,0.008898,182.839005,50.174133,294.423828,175.073318,5.943993,-179.337219,123.070717,49.621822,227.623825,88.442116,-6.005113,-8.851845,103.424393,45.878098,155.385727,92.339363,-2.937464,-84.840538,11.574744,64.420448,221.432358
2745,45.750000,-1.392700,-54.644283,-0.083733,182.851715,50.185127,294.416412,175.073242,5.943791,-179.337158,122.979462,49.661392,227.612595,88.400688,-6.003321,-8.868758,103.423050,45.878246,155.386658,-87.529564,2.265730,-93.978058,11.288772,64.437492,221.379166
2746,45.766667,-1.388836,-54.635818,-0.088121,182.851715,50.184399,294.416443,175.073303,5.943624,-179.336914,122.870171,49.592297,227.654953,88.388107,-6.011045,-8.876748,103.424118,45.881851,155.391556,92.345367,-2.877499,-84.899963,11.568282,64.422264,221.431000
2747,45.783333,-1.306229,-54.753487,-0.034991,182.840332,50.172012,294.428558,175.073135,5.943403,-179.336868,122.787285,49.619968,227.656525,88.155418,-5.810127,-9.182444,103.469536,45.856865,155.432846,-87.520599,2.287989,-93.975349,11.289446,64.441231,221.376007
2748,45.800000,-1.389376,-54.644405,-0.087060,182.850296,50.185577,294.415558,175.073151,5.943303,-179.336655,122.680519,49.555672,227.705307,88.120064,-5.787532,-9.171706,103.469803,45.856003,155.433243,92.348068,-2.950132,-84.798691,11.581486,64.420967,221.433090
